AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.20.0.2. Set the 'ServerName' directive globally to suppress this message
[Sat Mar 19 14:54:11.169812 2022] [core:error] [pid 20] [client 172.20.0.1:55272] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:54:11.276520 2022] [core:error] [pid 21] [client 172.20.0.1:55276] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:54:11.360257 2022] [core:error] [pid 22] [client 172.20.0.1:55280] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:54:11.596808 2022] [core:error] [pid 23] [client 172.20.0.1:55284] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 14:54:12.851905 2022] [core:error] [pid 18] [client 172.20.0.1:55288] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/sw.js
[Sat Mar 19 14:55:56.893343 2022] [core:error] [pid 24] [client 172.20.0.1:55292] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:56.996792 2022] [core:error] [pid 25] [client 172.20.0.1:55296] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:57.803345 2022] [core:error] [pid 26] [client 172.20.0.1:55300] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:57.897597 2022] [core:error] [pid 19] [client 172.20.0.1:55304] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
[Sat Mar 19 14:55:58.441678 2022] [core:error] [pid 20] [client 172.20.0.1:55308] AH00124: Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace., referer: http://localhost:8081/
